2022-07-10,18,58,POSADAS
2022-07-10,19,60,POSADAS
2022-07-10,20,55,POSADAS
2022-07-10,21,51,POSADAS
2022-07-10,22,53,POSADAS
2022-07-10,23,53,POSADAS
2022-07-11,0,54,POSADAS
2022-07-11,1,54,POSADAS
2022-07-11,2,55,POSADAS
2022-07-11,3,55,POSADAS
2022-07-11,4,57,POSADAS
2022-07-11,5,57,POSADAS
2022-07-11,6,59,POSADAS
2022-07-11,7,68,POSADAS
2022-07-11,8,80,POSADAS
2022-07-11,9,80,POSADAS
2022-07-11,10,62,POSADAS
2022-07-11,11,56,POSADAS
2022-07-11,12,54,POSADAS
2022-07-11,13,50,POSADAS
2022-07-11,14,51,POSADAS
2022-07-11,15,56,POSADAS
2022-07-11,16,85,POSADAS
2022-07-11,17,78,POSADAS
2022-07-11,18,95,POSADAS
2022-07-11,19,99,POSADAS
2022-07-11,20,100,POSADAS
2022-07-11,21,100,POSADAS
2022-07-11,22,89,POSADAS
2022-07-11,23,88,POSADAS
2022-07-12,0,85,POSADAS
2022-07-12,1,88,POSADAS
2022-07-12,2,88,POSADAS
2022-07-12,3,91,POSADAS
2022-07-12,4,85,POSADAS
2022-07-12,5,86,POSADAS
2022-07-12,6,84,POSADAS
2022-07-12,7,83,POSADAS
2022-07-12,8,81,POSADAS
2022-07-12,9,83,POSADAS
2022-07-12,10,78,POSADAS
2022-07-12,11,72,POSADAS
2022-07-12,12,68,POSADAS
2022-07-12,13,61,POSADAS
2022-07-12,14,61,POSADAS
2022-07-12,15,59,POSADAS
2022-07-12,16,60,POSADAS
2022-07-12,17,61,POSADAS
2022-07-12,18,70,POSADAS
2022-07-12,19,76,POSADAS
2022-07-12,20,73,POSADAS
2022-07-12,21,76,POSADAS
2022-07-12,22,90,POSADAS
2022-07-12,23,89,POSADAS
2022-07-13,0,90,POSADAS
2022-07-13,1,90,POSADAS
2022-07-13,2,87,POSADAS
2022-07-13,3,88,POSADAS
2022-07-13,4,88,POSADAS
2022-07-13,5,92,POSADAS
2022-07-13,6,88,POSADAS
2022-07-13,7,92,POSADAS
2022-07-13,8,89,POSADAS
2022-07-13,9,85,POSADAS
2022-07-13,10,79,POSADAS
2022-07-13,11,74,POSADAS
2022-07-13,12,70,POSADAS
2022-07-13,13,64,POSADAS
2022-07-13,14,60,POSADAS
2022-07-13,15,55,POSADAS
2022-07-13,16,52,POSADAS
2022-07-13,17,51,POSADAS
2022-07-13,18,62,POSADAS
2022-07-13,19,66,POSADAS
2022-07-13,20,66,POSADAS
2022-07-13,21,79,POSADAS
2022-07-13,22,90,POSADAS
2022-07-13,23,91,POSADAS
2022-07-14,0,90,POSADAS
2022-07-14,1,88,POSADAS
2022-07-14,2,88,POSADAS
2022-07-14,3,89,POSADAS
2022-07-14,4,90,POSADAS
2022-07-14,5,91,POSADAS
2022-07-14,6,92,POSADAS
2022-07-14,7,91,POSADAS
2022-07-14,8,84,POSADAS
2022-07-14,9,89,POSADAS
2022-07-14,10,93,POSADAS
2022-07-14,11,93,POSADAS
2022-07-14,12,91,POSADAS
2022-07-14,13,81,POSADAS
2022-07-14,14,77,POSADAS
2022-07-14,15,75,POSADAS
2022-07-14,16,77,POSADAS
2022-07-14,17,74,POSADAS
2022-07-14,18,76,POSADAS
2022-07-14,19,78,POSADAS
2022-07-14,20,76,POSADAS
2022-07-14,21,75,POSADAS
2022-07-14,22,74,POSADAS
2022-07-14,23,65,POSADAS
2022-07-15,0,62,POSADAS
2022-07-15,1,63,POSADAS
2022-07-15,2,64,POSADAS
2022-07-15,3,64,POSADAS
2022-07-15,4,64,POSADAS
2022-07-15,5,78,POSADAS
2022-07-15,6,78,POSADAS
2022-07-15,7,87,POSADAS
2022-07-15,8,77,POSADAS
2022-07-15,9,68,POSADAS
2022-07-15,10,67,POSADAS
2022-07-15,11,73,POSADAS
2022-07-15,12,70,POSADAS
2022-07-15,13,61,POSADAS
2022-07-15,14,59,POSADAS
2022-07-15,15,56,POSADAS
2022-07-15,16,61,POSADAS
2022-07-15,17,63,POSADAS
2022-07-15,18,73,POSADAS
2022-07-15,19,78,POSADAS
2022-07-15,20,79,POSADAS
2022-07-15,21,78,POSADAS
2022-07-15,22,82,POSADAS
2022-07-15,23,84,POSADAS
2022-07-16,0,85,POSADAS
2022-07-16,1,85,POSADAS
2022-07-16,2,95,POSADAS
2022-07-16,3,95,POSADAS
2022-07-16,4,95,POSADAS
2022-07-16,5,96,POSADAS
2022-07-16,6,97,POSADAS
2022-07-16,7,96,POSADAS
2022-07-16,8,99,POSADAS
2022-07-16,9,100,POSADAS
2022-07-16,10,98,POSADAS
2022-07-16,11,97,POSADAS
2022-07-16,12,93,POSADAS
2022-07-16,13,92,POSADAS
2022-07-16,14,93,POSADAS
2022-07-16,15,87,POSADAS
2022-07-16,16,97,POSADAS
2022-07-16,17,95,POSADAS
2022-07-16,18,95,POSADAS
2022-07-16,19,91,POSADAS
2022-07-16,20,88,POSADAS
2022-07-16,21,86,POSADAS
2022-07-16,22,86,POSADAS
2022-07-16,23,86,POSADAS
2022-07-17,0,81,POSADAS
2022-07-17,1,78,POSADAS
2022-07-17,2,77,POSADAS
2022-07-17,3,83,POSADAS
2022-07-17,4,83,POSADAS
2022-07-17,5,83,POSADAS
2022-07-17,6,80,POSADAS
2022-07-17,7,82,POSADAS
2022-07-17,8,85,POSADAS
2022-07-17,9,83,POSADAS
2022-07-17,10,72,POSADAS
2022-07-17,11,70,POSADAS
2022-07-17,12,71,POSADAS
2022-07-17,13,71,POSADAS
2022-07-17,14,70,POSADAS
2022-07-17,15,70,POSADAS
2022-07-17,16,75,POSADAS
2022-07-17,17,74,POSADAS
2022-07-17,18,85,POSADAS
2022-07-17,19,80,POSADAS
2022-07-17,20,82,POSADAS
2022-07-17,21,85,POSADAS
2022-07-17,22,87,POSADAS
2022-07-17,23,89,POSADAS
2022-07-18,0,90,POSADAS
2022-07-18,1,92,POSADAS
2022-07-18,2,92,POSADAS
2022-07-18,3,90,POSADAS
2022-07-18,4,94,POSADAS
2022-07-18,5,97,POSADAS
2022-07-18,6,97,POSADAS
2022-07-18,7,97,POSADAS
2022-07-18,8,97,POSADAS
2022-07-18,9,95,POSADAS
2022-07-18,10,89,POSADAS
2022-07-18,11,80,POSADAS
2022-07-18,12,70,POSADAS
2022-07-18,13,70,POSADAS
2022-07-18,14,66,POSADAS
2022-07-18,15,67,POSADAS
2022-07-18,16,60,POSADAS
2022-07-18,17,62,POSADAS
2022-07-18,18,68,POSADAS
2022-07-18,19,67,POSADAS
2022-07-18,20,67,POSADAS
2022-07-18,21,68,POSADAS
2022-07-18,22,92,POSADAS
2022-07-18,23,91,POSADAS
2022-07-19,0,91,POSADAS
2022-07-19,1,91,POSADAS
2022-07-19,2,91,POSADAS
2022-07-19,3,91,POSADAS
2022-07-19,4,89,POSADAS
2022-07-19,5,92,POSADAS
2022-07-19,6,92,POSADAS
2022-07-19,7,91,POSADAS
2022-07-19,8,91,POSADAS
2022-07-19,9,87,POSADAS
2022-07-19,10,81,POSADAS
2022-07-19,11,87,POSADAS
2022-07-19,12,86,POSADAS
2022-07-19,13,74,POSADAS
2022-07-19,14,72,POSADAS
2022-07-19,15,69,POSADAS
2022-07-19,16,71,POSADAS
2022-07-19,17,67,POSADAS
2022-07-19,18,72,POSADAS
2022-07-19,19,78,POSADAS
2022-07-19,20,81,POSADAS
2022-07-19,21,83,POSADAS
2022-07-19,22,84,POSADAS
2022-07-19,23,87,POSADAS
2022-07-20,0,90,POSADAS
2022-07-20,1,92,POSADAS
2022-07-20,2,94,POSADAS
2022-07-20,3,95,POSADAS
2022-07-20,4,97,POSADAS
2022-07-20,5,97,POSADAS
2022-07-20,6,96,POSADAS
2022-07-20,7,98,POSADAS
2022-07-20,8,89,POSADAS
2022-07-20,9,94,POSADAS
2022-07-20,10,84,POSADAS
2022-07-20,11,72,POSADAS
2022-07-20,12,67,POSADAS
2022-07-20,13,64,POSADAS
2022-07-20,14,63,POSADAS
2022-07-20,15,62,POSADAS
2022-07-20,16,59,POSADAS
2022-07-20,17,62,POSADAS
2022-07-20,18,67,POSADAS
2022-07-20,19,75,POSADAS
2022-07-20,20,77,POSADAS
2022-07-20,21,79,POSADAS
2022-07-20,22,83,POSADAS
2022-07-20,23,81,POSADAS
2022-07-21,0,78,POSADAS
2022-07-21,1,78,POSADAS
2022-07-21,2,77,POSADAS
2022-07-21,3,77,POSADAS
2022-07-21,4,79,POSADAS
2022-07-21,5,76,POSADAS
2022-07-21,6,76,POSADAS
2022-07-21,7,78,POSADAS
2022-07-21,8,80,POSADAS
2022-07-21,9,76,POSADAS
2022-07-21,10,75,POSADAS
2022-07-21,11,71,POSADAS
2022-07-21,12,64,POSADAS
2022-07-21,13,60,POSADAS
2022-07-21,14,50,POSADAS
2022-07-21,15,50,POSADAS
2022-07-21,16,52,POSADAS
2022-07-21,17,57,POSADAS
2022-07-21,18,65,POSADAS
2022-07-21,19,69,POSADAS
2022-07-21,20,69,POSADAS
2022-07-21,21,77,POSADAS
2022-07-21,22,80,POSADAS
2022-07-21,23,81,POSADAS
2022-07-22,0,82,POSADAS
2022-07-22,1,83,POSADAS
2022-07-22,2,83,POSADAS
2022-07-22,3,83,POSADAS
2022-07-22,4,82,POSADAS
2022-07-22,5,80,POSADAS
2022-07-22,6,81,POSADAS
2022-07-22,7,80,POSADAS
2022-07-22,8,73,POSADAS
2022-07-22,9,74,POSADAS
2022-07-22,10,67,POSADAS
2022-07-22,11,62,POSADAS
2022-07-22,12,60,POSADAS
2022-07-22,13,57,POSADAS
2022-07-22,14,53,POSADAS
2022-07-22,15,45,POSADAS
2022-07-22,16,49,POSADAS
2022-07-22,17,53,POSADAS
2022-07-22,18,58,POSADAS
2022-07-22,19,55,POSADAS
2022-07-22,20,62,POSADAS
2022-07-22,21,66,POSADAS
2022-07-22,22,67,POSADAS
2022-07-22,23,81,POSADAS
2022-07-23,0,78,POSADAS
2022-07-23,1,78,POSADAS
2022-07-23,2,79,POSADAS
2022-07-23,3,79,POSADAS
2022-07-23,4,81,POSADAS
2022-07-23,5,82,POSADAS
2022-07-23,6,83,POSADAS
2022-07-23,7,86,POSADAS
2022-07-23,8,88,POSADAS
2022-07-23,9,85,POSADAS
2022-07-23,10,78,POSADAS
2022-07-23,11,60,POSADAS
2022-07-23,12,54,POSADAS
2022-07-23,13,51,POSADAS
2022-07-23,14,48,POSADAS
2022-07-23,15,50,POSADAS
2022-07-23,16,53,POSADAS
2022-07-23,17,52,POSADAS
2022-07-23,18,61,POSADAS
2022-07-23,19,64,POSADAS
2022-07-23,20,67,POSADAS
2022-07-23,21,72,POSADAS
2022-07-23,22,70,POSADAS
2022-07-23,23,69,POSADAS
2022-07-24,0,68,POSADAS
2022-07-24,1,67,POSADAS
2022-07-24,2,72,POSADAS
2022-07-24,3,71,POSADAS
2022-07-24,4,72,POSADAS
2022-07-24,5,74,POSADAS
2022-07-24,6,77,POSADAS
2022-07-24,7,72,POSADAS
2022-07-24,8,72,POSADAS
2022-07-24,9,71,POSADAS
2022-07-24,10,61,POSADAS
2022-07-24,11,51,POSADAS
2022-07-24,12,50,POSADAS
2022-07-24,13,49,POSADAS
2022-07-24,14,42,POSADAS
2022-07-24,15,40,POSADAS
2022-07-24,16,42,POSADAS
2022-07-24,17,51,POSADAS
2022-07-24,18,58,POSADAS
2022-07-24,19,64,POSADAS
2022-07-24,20,67,POSADAS
2022-07-24,21,72,POSADAS
2022-07-24,22,70,POSADAS
2022-07-24,23,70,POSADAS
2022-07-25,0,71,POSADAS
2022-07-25,1,74,POSADAS
2022-07-25,2,76,POSADAS
2022-07-25,3,76,POSADAS
2022-07-25,4,80,POSADAS
2022-07-25,5,82,POSADAS
2022-07-25,6,84,POSADAS
2022-07-25,7,83,POSADAS
2022-07-25,8,80,POSADAS
2022-07-25,9,73,POSADAS
2022-07-25,10,59,POSADAS
2022-07-25,11,55,POSADAS
2022-07-25,12,51,POSADAS
2022-07-25,13,50,POSADAS
2022-07-25,14,50,POSADAS
2022-07-25,15,50,POSADAS
2022-07-25,16,46,POSADAS
2022-07-25,17,48,POSADAS
2022-07-25,18,55,POSADAS
2022-07-25,19,62,POSADAS
2022-07-25,20,64,POSADAS
2022-07-25,21,67,POSADAS
2022-07-25,22,82,POSADAS
2022-07-25,23,78,POSADAS
2022-07-26,0,71,POSADAS
2022-07-26,1,76,POSADAS
2022-07-26,2,75,POSADAS
2022-07-26,3,78,POSADAS
2022-07-26,4,76,POSADAS
2022-07-26,5,80,POSADAS
2022-07-26,6,79,POSADAS
2022-07-26,7,76,POSADAS
2022-07-26,8,75,POSADAS
2022-07-26,9,78,POSADAS
2022-07-26,10,59,POSADAS
2022-07-26,11,58,POSADAS
2022-07-26,12,51,POSADAS
2022-07-26,13,50,POSADAS
2022-07-26,14,49,POSADAS
2022-07-26,15,49,POSADAS
2022-07-26,16,43,POSADAS
2022-07-26,17,43,POSADAS
2022-07-26,18,57,POSADAS
2022-07-26,19,66,POSADAS
2022-07-26,20,65,POSADAS
2022-07-26,21,79,POSADAS
2022-07-26,22,77,POSADAS
2022-07-26,23,78,POSADAS
2022-07-27,0,83,POSADAS
2022-07-27,1,86,POSADAS
2022-07-27,2,86,POSADAS
2022-07-27,3,88,POSADAS
2022-07-27,4,87,POSADAS
2022-07-27,5,89,POSADAS
2022-07-27,6,91,POSADAS
2022-07-27,7,92,POSADAS
2022-07-27,8,93,POSADAS
2022-07-27,9,90,POSADAS
2022-07-27,10,74,POSADAS
2022-07-27,11,64,POSADAS
2022-07-27,12,56,POSADAS
2022-07-27,13,55,POSADAS
2022-07-27,14,51,POSADAS
2022-07-27,15,45,POSADAS
2022-07-27,16,47,POSADAS
2022-07-27,17,53,POSADAS
2022-07-27,18,58,POSADAS
2022-07-27,19,67,POSADAS
2022-07-27,20,71,POSADAS
2022-07-27,21,76,POSADAS
2022-07-27,22,76,POSADAS
2022-07-27,23,82,POSADAS
2022-07-28,0,83,POSADAS
2022-07-28,1,84,POSADAS
2022-07-28,2,85,POSADAS
2022-07-28,3,86,POSADAS
2022-07-28,4,86,POSADAS
2022-07-28,5,89,POSADAS
2022-07-28,6,92,POSADAS
2022-07-28,7,89,POSADAS
2022-07-28,8,89,POSADAS
2022-07-28,9,89,POSADAS
2022-07-28,10,73,POSADAS
2022-07-28,11,69,POSADAS
2022-07-28,12,65,POSADAS
2022-07-28,13,60,POSADAS
2022-07-28,14,57,POSADAS
2022-07-28,15,84,POSADAS
2022-07-28,16,85,POSADAS
2022-07-28,17,87,POSADAS
2022-07-28,18,84,POSADAS
2022-07-28,19,87,POSADAS
2022-07-28,20,85,POSADAS
2022-07-28,21,86,POSADAS
2022-07-28,22,93,POSADAS
2022-07-28,23,92,POSADAS
2022-07-29,0,90,POSADAS
2022-07-29,1,82,POSADAS
2022-07-29,2,84,POSADAS
2022-07-29,3,84,POSADAS
2022-07-29,4,86,POSADAS
2022-07-29,5,89,POSADAS
2022-07-29,6,89,POSADAS
2022-07-29,7,88,POSADAS
2022-07-29,8,88,POSADAS
2022-07-29,9,79,POSADAS
2022-07-29,10,74,POSADAS
2022-07-29,11,62,POSADAS
2022-07-29,12,55,POSADAS
2022-07-29,13,50,POSADAS
2022-07-29,14,47,POSADAS
2022-07-29,15,49,POSADAS
2022-07-29,16,46,POSADAS
2022-07-29,17,48,POSADAS
2022-07-29,18,57,POSADAS
2022-07-29,19,62,POSADAS
2022-07-29,20,65,POSADAS
2022-07-29,21,69,POSADAS
2022-07-29,22,62,POSADAS
2022-07-29,23,69,POSADAS
2022-07-30,0,73,POSADAS
2022-07-30,1,81,POSADAS
2022-07-30,2,81,POSADAS
2022-07-30,3,87,POSADAS
2022-07-30,4,92,POSADAS
2022-07-30,5,99,POSADAS
2022-07-30,6,99,POSADAS
2022-07-30,7,100,POSADAS
2022-07-30,8,100,POSADAS
2022-07-30,9,97,POSADAS
2022-07-30,10,86,POSADAS
2022-07-30,11,66,POSADAS
2022-07-30,12,52,POSADAS
2022-07-30,13,58,POSADAS
2022-07-30,14,59,POSADAS
2022-07-30,15,42,POSADAS
2022-07-30,16,41,POSADAS
2022-07-30,17,49,POSADAS
2022-07-30,18,52,POSADAS
2022-07-30,19,63,POSADAS
2022-07-30,20,55,POSADAS
2022-07-30,21,57,POSADAS
2022-07-30,22,70,POSADAS
2022-07-30,23,74,POSADAS
2022-07-31,0,75,POSADAS
2022-07-31,1,79,POSADAS
2022-07-31,2,79,POSADAS
2022-07-31,3,82,POSADAS
2022-07-31,4,82,POSADAS
2022-07-31,5,86,POSADAS
2022-07-31,6,90,POSADAS
2022-07-31,7,90,POSADAS
2022-07-31,8,92,POSADAS
2022-07-31,9,83,POSADAS
2022-07-31,10,67,POSADAS
2022-07-31,11,61,POSADAS
2022-07-31,12,54,POSADAS
2022-07-31,13,52,POSADAS
2022-07-31,14,52,POSADAS
2022-07-31,15,40,POSADAS
2022-07-31,16,40,POSADAS
2022-07-31,17,41,POSADAS
2022-07-31,18,41,POSADAS
2022-07-31,19,41,POSADAS
2022-07-31,20,54,POSADAS
2022-07-31,21,58,POSADAS
2022-07-31,22,63,POSADAS
2022-07-31,23,68,POSADAS
2022-08-01,0,70,POSADAS
2022-08-01,1,73,POSADAS
2022-08-01,2,77,POSADAS
2022-08-01,3,79,POSADAS
2022-08-01,4,79,POSADAS
2022-08-01,5,79,POSADAS
2022-08-01,6,74,POSADAS
2022-08-01,7,81,POSADAS
2022-08-01,8,82,POSADAS
2022-08-01,9,81,POSADAS
2022-08-01,10,71,POSADAS
2022-08-01,11,60,POSADAS
2022-08-01,12,51,POSADAS
2022-08-01,13,52,POSADAS
2022-08-01,14,51,POSADAS
2022-08-01,15,50,POSADAS
2022-08-01,16,51,POSADAS
2022-08-01,17,52,POSADAS
2022-08-01,18,59,POSADAS
2022-08-01,19,64,POSADAS
2022-08-01,20,67,POSADAS
2022-08-01,21,70,POSADAS
2022-08-01,22,75,POSADAS
2022-08-01,23,76,POSADAS
2022-08-02,0,80,POSADAS
2022-08-02,1,82,POSADAS
2022-08-02,2,83,POSADAS
2022-08-02,3,84,POSADAS
2022-08-02,4,84,POSADAS
2022-08-02,5,84,POSADAS
2022-08-02,6,84,POSADAS
2022-08-02,7,84,POSADAS
2022-08-02,8,82,POSADAS
2022-08-02,9,79,POSADAS
2022-08-02,10,70,POSADAS
2022-08-02,11,61,POSADAS
2022-08-02,12,57,POSADAS
2022-08-02,13,55,POSADAS
2022-08-02,14,55,POSADAS
2022-08-02,15,43,POSADAS
2022-08-02,16,43,POSADAS
2022-08-02,17,47,POSADAS
2022-08-02,18,57,POSADAS
2022-08-02,19,58,POSADAS
2022-08-02,20,60,POSADAS
2022-08-02,21,63,POSADAS
2022-08-02,22,72,POSADAS
2022-08-02,23,75,POSADAS
2022-08-03,0,74,POSADAS
2022-08-03,1,76,POSADAS
2022-08-03,2,77,POSADAS
2022-08-03,3,75,POSADAS
2022-08-03,4,81,POSADAS
2022-08-03,5,81,POSADAS
2022-08-03,6,76,POSADAS
2022-08-03,7,76,POSADAS
2022-08-03,8,75,POSADAS
